,airline,airlineId,sourceAirport,destAirport,codeShare,stops,equipment,idx_source,idx_dest
47771,AS,439,BZN,SEA,Y,0,DH4,90,55
47772,AS,439,EAT,SEA,Y,0,DH4,1672,55
47773,AS,439,FCA,SEA,Y,0,DH4,1608,55
47774,AS,439,GTF,SEA,Y,0,DH4,584,55
47775,AS,439,HLN,SEA,Y,0,DH4,868,55
47776,AS,439,LWS,SEA,Y,0,DH4,754,55
47777,AS,439,MSO,SEA,Y,0,DH4,2670,55
47778,AS,439,PSC,SEA,Y,0,DH4,2607,55
47779,AS,439,PUW,SEA,Y,0,DH4,812,55
47780,AS,439,YKM,SEA,Y,0,DH4,3188,55
47781,FI,2835,KEF,SEA,,0,75W,230,55
47782,M5,3123,LKE,SEA,Y,0,DHL,807,55
47783,AA,24,ORD,SGF,Y,0,ERD ER4,140,2121
47784,UA,5209,ORD,SGF,Y,0,ER4 CRJ,140,2121
47785,US,5265,ORD,SGF,Y,0,ERD ER4,140,2121
47786,AF,137,ATL,SGF,Y,0,CRJ CR9,2170,2121
47787,DL,2009,ATL,SGF,Y,0,CRJ CR9,2170,2121
47788,KL,3090,ATL,SGF,Y,0,CRJ CR9,2170,2121
47789,G4,35,LAS,SGF,,0,M80,3262,2121
47790,AA,24,DFW,SGF,Y,0,ERD ER4,2188,2121
47791,US,5265,DFW,SGF,Y,0,ERD ER4,2188,2121
47792,UA,5209,DEN,SGF,Y,0,CRJ ERJ,2888,2121
47793,G4,35,SFB,SGF,,0,M80,1036,2121
47794,G4,35,AZA,SGF,,0,M80,606,2121
47795,G4,35,PGD,SGF,,0,M80,1704,2121
47796,G4,35,PIE,SGF,,0,320,3202,2121
47797,AA,24,ORD,SJC,,0,738,140,2512
47798,US,5265,ORD,SJC,,0,738,140,2512
47799,DL,2009,ATL,SJC,,0,738,2170,2512
47800,KL,3090,ATL,SJC,Y,0,738,2170,2512
47801,VS,5347,ATL,SJC,Y,0,738,2170,2512
47802,WN,4547,LAS,SJC,,0,73W 73H 73C 733,3262,2512
47803,AA,24,LAX,SJC,Y,0,CR7 CRJ,938,2512
47804,DL,2009,LAX,SJC,Y,0,CR9 CR7,938,2512
47805,UA,5209,LAX,SJC,Y,0,CR7,938,2512
47806,US,5265,LAX,SJC,,0,CR7,938,2512
47807,VX,5331,LAX,SJC,,0,320,938,2512
47808,WN,4547,LAX,SJC,,0,73W 73C 733 738,938,2512
47809,AA,24,DFW,SJC,,0,M83,2188,2512
47810,US,5265,DFW,SJC,,0,M83,2188,2512
47811,B6,3029,JFK,SJC,,0,320,1955,2512
47812,AA,24,GDL,SJC,Y,0,737,2809,2512
47813,AM,321,GDL,SJC,Y,0,73H,2809,2512
47814,AS,439,GDL,SJC,,0,73H,2809,2512
47815,Y4,5325,GDL,SJC,,0,320,2809,2512
47816,AM,321,SJD,SJC,Y,0,734,100,2512
47817,AS,439,SJD,SJC,,0,734,100,2512
47818,WN,4547,SNA,SJC,,0,73W,3212,2512
47819,NH,324,NRT,SJC,,0,788,2982,2512
47820,UA,5209,NRT,SJC,Y,0,788,2982,2512
47821,DL,2009,MSP,SJC,,0,320 738,2341,2512
47822,B6,3029,BOS,SJC,,0,320,1508,2512
47823,FL,1316,AUS,SJC,Y,0,73W,1288,2512
47824,WN,4547,AUS,SJC,,0,73W 733 73C,1288,2512
47825,AS,439,BOI,SJC,Y,0,DH4,898,2512
47826,WN,4547,BUR,SJC,,0,73W,3049,2512
47827,UA,5209,DEN,SJC,,0,319 752 738 73G,2888,2512
47828,WN,4547,DEN,SJC,,0,73W,2888,2512
47829,AA,24,HNL,SJC,Y,0,737,450,2512
47830,AS,439,HNL,SJC,,0,73H,450,2512
47831,UA,5209,IAH,SJC,,0,319 320 739 738,389,2512
47832,AA,24,KOA,SJC,Y,0,737,2733,2512
47833,AS,439,KOA,SJC,,0,73H,2733,2512
47834,AA,24,LIH,SJC,Y,0,737,507,2512
47835,AS,439,LIH,SJC,,0,73H,507,2512
47836,AA,24,OGG,SJC,Y,0,737,2052,2512
47837,AS,439,OGG,SJC,,0,73H,2052,2512
47838,HA,2688,OGG,SJC,,0,763,2052,2512
47839,WN,4547,ONT,SJC,,0,73W 733 73C,1352,2512
47840,AA,24,PDX,SJC,Y,0,737 DH4,916,2512
47841,AS,439,PDX,SJC,,0,734 73G 73H,916,2512
47842,WN,4547,PDX,SJC,,0,73W 733,916,2512
47843,AA,24,PHX,SJC,,0,319 320,2504,2512
47844,FL,1316,PHX,SJC,Y,0,73W,2504,2512
47845,US,5265,PHX,SJC,,0,319 320,2504,2512
47846,WN,4547,PHX,SJC,,0,73W 733 73H 73C,2504,2512
47847,AS,439,RNO,SJC,Y,0,DH4,2374,2512
47848,FL,1316,SAN,SJC,Y,0,73W,2272,2512
47849,WN,4547,SAN,SJC,,0,733 73W 73H 73C,2272,2512
47850,AA,24,SEA,SJC,Y,0,737,55,2512
47851,AS,439,SEA,SJC,,0,734 73H 73J 739,55,2512
47852,WN,4547,SEA,SJC,,0,733 73C 73W 73H,55,2512
47853,DL,2009,SLC,SJC,,0,738,2056,2512
47854,FL,1316,TUS,SJC,Y,0,73W,2931,2512
47855,FL,1316,MDW,SJC,Y,0,73W,1117,2512
47856,WN,4547,MDW,SJC,,0,73W,1117,2512
47857,AA,24,ORD,SJD,,0,M83 738,140,100
47858,F9,2468,ORD,SJD,,0,320,140,100
47859,UA,5209,ORD,SJD,,0,320,140,100
47860,US,5265,ORD,SJD,,0,M83 738,140,100
47861,AM,321,ATL,SJD,Y,0,73W 738,2170,100
47862,DL,2009,ATL,SJD,,0,73W 738,2170,100
47863,KL,3090,ATL,SJD,Y,0,73W 738,2170,100
47864,VA,5360,ATL,SJD,Y,0,73W 738,2170,100
47865,WS,5416,YVR,SJD,,0,73W,1926,100
47866,AA,24,LAX,SJD,,0,M83 738,938,100
47867,AM,321,LAX,SJD,Y,0,73J 734,938,100
47868,AS,439,LAX,SJD,,0,73J 734,938,100
47869,UA,5209,LAX,SJD,,0,739 320,938,100
47870,US,5265,LAX,SJD,,0,M83 738,938,100
47871,AA,24,DFW,SJD,,0,M80 M83,2188,100
47872,NK,4687,DFW,SJD,,0,320 319,2188,100
47873,US,5265,DFW,SJD,,0,M80 M83,2188,100
47874,AC,330,YYC,SJD,,0,319,2233,100
47875,WS,5416,YYC,SJD,,0,73H 73W,2233,100
47876,VB,10646,CUL,SJD,,0,733,1699,100
47877,4O,17885,GDL,SJD,,0,320,2809,100
47878,VB,10646,GDL,SJD,,0,733,2809,100
47879,Y4,5325,GDL,SJD,,0,319,2809,100
47880,4O,17885,MEX,SJD,,0,320,70,100
47881,AM,321,MEX,SJD,,0,EMJ 738 737 ERJ,70,100
47882,Y4,5325,MEX,SJD,,0,320,70,100
47883,VB,10646,MTY,SJD,,0,733,1984,100
47884,Y4,5325,MTY,SJD,,0,320,1984,100
47885,FL,1316,SNA,SJD,,0,73G,3212,100
47886,Y4,5325,TIJ,SJD,,0,320,2393,100
47887,4O,17885,TLC,SJD,,0,320,2138,100
47888,AA,24,CLT,SJD,,0,320,2741,100
47889,US,5265,CLT,SJD,,0,320,2741,100
47890,UA,5209,EWR,SJD,,0,738 739,334,100
47891,F9,2468,DEN,SJD,,0,320,2888,100
47892,FL,1316,DEN,SJD,,0,73G,2888,100
47893,UA,5209,DEN,SJD,,0,739 738 320,2888,100
47894,UA,5209,IAH,SJD,,0,320 739,389,100
47895,AA,24,PHX,SJD,,0,320 319 757 321,2504,100
47896,US,5265,PHX,SJD,,0,320 319 752 321,2504,100
47897,AS,439,SAN,SJD,,0,73H,2272,100
47898,NK,4687,SAN,SJD,,0,319,2272,100
47899,AM,321,SFO,SJD,Y,0,734,2977,100
47900,AS,439,SFO,SJD,,0,734,2977,100
47901,UA,5209,SFO,SJD,,0,320 739 738,2977,100
47902,VX,5331,SFO,SJD,,0,320,2977,100
47903,AM,321,SJC,SJD,Y,0,734,2512,100
47904,AS,439,SJC,SJD,,0,734,2512,100
47905,AM,321,SLC,SJD,Y,0,CR9,2056,100
47906,DL,2009,SLC,SJD,Y,0,CR9,2056,100
47907,AA,24,ORD,SLC,Y,0,E75 CR7,140,2056
47908,DL,2009,ORD,SLC,Y,0,E75 CR9,140,2056
47909,UA,5209,ORD,SLC,Y,0,CR7 E70,140,2056
47910,US,5265,ORD,SLC,Y,0,E75 CR7,140,2056
47911,DL,2009,STL,SLC,,0,320,1565,2056
47912,AF,137,ATL,SLC,Y,0,757 763 320,2170,2056
47913,AM,321,ATL,SLC,Y,0,757,2170,2056
47914,AS,439,ATL,SLC,Y,0,763 757,2170,2056
47915,AZ,596,ATL,SLC,Y,0,763 757,2170,2056
47916,DL,2009,ATL,SLC,,0,763 757 320,2170,2056
47917,KL,3090,ATL,SLC,Y,0,763 757,2170,2056
47918,DL,2009,MCO,SLC,,0,757 738 73H,2783,2056
47919,DL,2009,YVR,SLC,Y,0,CR9 CR7,1926,2056
47920,DL,2009,LAS,SLC,,0,738 757 320,3262,2056
47921,FL,1316,LAS,SLC,Y,0,73C,3262,2056
47922,WN,4547,LAS,SLC,,0,73W 733 73C 73H 738,3262,2056
47923,AA,24,LAX,SLC,Y,0,CRJ CR7,938,2056
47924,DL,2009,LAX,SLC,,0,757 73H 320 739,938,2056
47925,UA,5209,LAX,SLC,Y,0,CR7 CRJ,938,2056
47926,US,5265,LAX,SLC,,0,CR7,938,2056
47927,WN,4547,LAX,SLC,,0,73C 73H 73W 733,938,2056
47928,AA,24,DFW,SLC,,0,M83 M80,2188,2056
47929,DL,2009,DFW,SLC,,0,320,2188,2056
47930,US,5265,DFW,SLC,,0,M83 M80,2188,2056
47931,B6,3029,JFK,SLC,,0,320,1955,2056
47932,DL,2009,JFK,SLC,,0,757 73H 738 739 752,1955,2056
47933,DL,2009,YYC,SLC,Y,0,CR7 CR9,2233,2056
47934,AM,321,CUN,SLC,Y,0,320,500,2056
47935,DL,2009,CUN,SLC,,0,320,500,2056
47936,DL,2009,GDL,SLC,Y,0,CR9,2809,2056
47937,AM,321,PVR,SLC,Y,0,CR9,675,2056
47938,DL,2009,PVR,SLC,Y,0,CR9,675,2056
47939,DL,2009,SAT,SLC,,0,320,1547,2056
47940,AM,321,SJD,SLC,Y,0,CR9,100,2056
47941,DL,2009,SJD,SLC,Y,0,CR9,100,2056
47942,DL,2009,SNA,SLC,,0,319,3212,2056
47943,AF,137,CDG,SLC,Y,0,332,1440,2056
47944,DL,2009,CDG,SLC,,0,332,1440,2056
47945,DL,2009,ANC,SLC,,0,738,2864,2056
47946,AA,24,CLT,SLC,,0,320,2741,2056
47947,DL,2009,CLT,SLC,,0,320,2741,2056
47948,US,5265,CLT,SLC,,0,320,2741,2056
47949,DL,2009,CVG,SLC,,0,738 757 320,2597,2056
47950,DL,2009,DTW,SLC,,0,320 73H 319 738,2025,2056
47951,DL,2009,MEM,SLC,,0,320,18,2056
47952,DL,2009,MSP,SLC,,0,320 757 319 738,2341,2056
47953,AS,439,MSY,SLC,Y,0,319 320,1755,2056
47954,DL,2009,MSY,SLC,,0,319 320,1755,2056
47955,DL,2009,BIL,SLC,Y,0,CR7 CRJ CR9,460,2056
47956,DL,2009,BOS,SLC,,0,73H 738,1508,2056
47957,DL,2009,EWR,SLC,,0,320,334,2056
47958,AA,24,PHL,SLC,,0,320,2634,2056
47959,DL,2009,PHL,SLC,,0,320,2634,2056
47960,US,5265,PHL,SLC,,0,320,2634,2056
47961,DL,2009,ABQ,SLC,Y,0,CR9 CR7,874,2056
47962,DL,2009,AUS,SLC,,0,319,1288,2056
47963,DL,2009,BNA,SLC,Y,0,CR9,869,2056
47964,DL,2009,BOI,SLC,,0,320 73H 319 738,898,2056
47965,DL,2009,BUR,SLC,Y,0,CRJ,3049,2056
47966,DL,2009,BWI,SLC,,0,320,1470,2056
47967,FL,1316,BWI,SLC,Y,0,73W,1470,2056
47968,WN,4547,BWI,SLC,,0,73W,1470,2056
47969,DL,2009,COS,SLC,Y,0,CRJ,2270,2056
47970,DL,2009,DCA,SLC,,0,757,3028,2056
47971,DL,2009,DEN,SLC,,0,320,2888,2056
47972,F9,2468,DEN,SLC,,0,319 320,2888,2056
47973,FL,1316,DEN,SLC,Y,0,73W 733,2888,2056
47974,UA,5209,DEN,SLC,Y,0,CR7 ERJ DH4 CRJ E70,2888,2056
47975,WN,4547,DEN,SLC,,0,73W 733 73C 73H,2888,2056
47976,DL,2009,EUG,SLC,Y,0,CR7 CRJ,2201,2056
47977,DL,2009,FAR,SLC,Y,0,CR7,1482,2056
47978,DL,2009,FAT,SLC,Y,0,CR9 CRJ,3167,2056
47979,DL,2009,GEG,SLC,,0,320 319,1849,2056
47980,DL,2009,GJT,SLC,Y,0,CRJ,2227,2056
47981,DL,2009,HNL,SLC,,0,763,450,2056
47982,DL,2009,IAH,SLC,,0,319,389,2056
47983,UA,5209,IAH,SLC,Y,0,ERJ CR7 E70,389,2056
47984,DL,2009,IND,SLC,,0,320 319,1287,2056
47985,B6,3029,LGB,SLC,,0,320,2113,2056
47986,DL,2009,LGB,SLC,Y,0,CR9 CR7,2113,2056
47987,DL,2009,MCI,SLC,,0,319,1493,2056
47988,DL,2009,MFR,SLC,Y,0,CRJ,2655,2056
47989,DL,2009,MSN,SLC,Y,0,CR7,2452,2056
47990,DL,2009,OAK,SLC,,0,320 319,2967,2056
47991,WN,4547,OAK,SLC,,0,73W 73C,2967,2056
47992,DL,2009,OKC,SLC,Y,0,CR9 CR7,795,2056
47993,DL,2009,OMA,SLC,Y,0,E75 CR7,975,2056
47994,DL,2009,ONT,SLC,,0,319,1352,2056
47995,AS,439,PDX,SLC,Y,0,757 320 73H,916,2056
47996,DL,2009,PDX,SLC,,0,757 320 73H,916,2056
47997,WN,4547,PDX,SLC,,0,73C 73W,916,2056
47998,AA,24,PHX,SLC,,0,319 321 320,2504,2056
47999,DL,2009,PHX,SLC,,0,757 320 73H 319,2504,2056
48000,US,5265,PHX,SLC,,0,319 321 320,2504,2056
48001,WN,4547,PHX,SLC,,0,738 733 73W 73C,2504,2056
48002,DL,2009,PSP,SLC,Y,0,CRJ,1097,2056
48003,FL,1316,PVD,SLC,Y,0,73H,119,2056
48004,DL,2009,RAP,SLC,Y,0,CRJ,1630,2056
48005,DL,2009,RDM,SLC,Y,0,CRJ,1860,2056
48006,DL,2009,RDU,SLC,,0,73H,1787,2056
48007,DL,2009,RNO,SLC,,0,73H,2374,2056
48008,AS,439,SAN,SLC,Y,0,738 319 320,2272,2056
48009,DL,2009,SAN,SLC,,0,738 319 320,2272,2056
48010,AS,439,SEA,SLC,,0,739 734 73H 73G,55,2056
48011,DL,2009,SEA,SLC,,0,757 738 320 739,55,2056
48012,FL,1316,SEA,SLC,Y,0,73W,55,2056
48013,WN,4547,SEA,SLC,,0,73W 73C,55,2056
48014,DL,2009,SFO,SLC,,0,320,2977,2056
48015,UA,5209,SFO,SLC,,0,738 320 319,2977,2056
48016,DL,2009,SJC,SLC,,0,738,2512,2056
48017,DL,2009,SMF,SLC,,0,73H 320 738,407,2056
48018,DL,2009,TUL,SLC,Y,0,CR7,3172,2056
48019,DL,2009,TUS,SLC,Y,0,CRJ,2931,2056
48020,FL,1316,DAL,SLC,Y,0,73C,2065,2056
48021,FL,1316,MDW,SLC,Y,0,73W,1117,2056
48022,WN,4547,MDW,SLC,,0,73W 73H,1117,2056
48023,DL,2009,BZN,SLC,Y,0,CR9 CRJ,90,2056
48024,DL,2009,FCA,SLC,Y,0,E75 CRJ,1608,2056
48025,DL,2009,GTF,SLC,Y,0,CRJ,584,2056
48026,DL,2009,HLN,SLC,Y,0,CRJ,868,2056
48027,DL,2009,LWS,SLC,Y,0,CRJ,754,2056
48028,DL,2009,MSO,SLC,Y,0,CRJ,2670,2056
48029,DL,2009,PSC,SLC,Y,0,CR9 CR7 CRJ,2607,2056
48030,DL,2009,BTM,SLC,Y,0,CRJ,3165,2056
48031,DL,2009,CDC,SLC,Y,0,CRJ,846,2056
48032,DL,2009,CNY,SLC,Y,0,EM2,2788,2056
48033,DL,2009,COD,SLC,Y,0,CRJ,2118,2056
48034,DL,2009,CPR,SLC,Y,0,CRJ,461,2056
48035,DL,2009,EKO,SLC,,0,EM2,2493,2056
48036,DL,2009,GCC,SLC,Y,0,EM2,349,2056
48037,DL,2009,IDA,SLC,Y,0,CRJ,2539,2056
48038,DL,2009,JAC,SLC,Y,0,CR7,104,2056
48039,DL,2009,PIH,SLC,Y,0,CRJ EM2,211,2056
48040,DL,2009,RKS,SLC,Y,0,EM2,2994,2056
48041,DL,2009,SGU,SLC,Y,0,CRJ,2241,2056
48042,DL,2009,TWF,SLC,Y,0,EM2,2283,2056
48043,DL,2009,VEL,SLC,Y,0,EM2,1200,2056
48044,AA,24,ORD,SNA,,0,738,140,3212
48045,UA,5209,ORD,SNA,,0,73G 752 319,140,3212
48046,US,5265,ORD,SNA,,0,738,140,3212
48047,AF,137,ATL,SNA,Y,0,757,2170,3212
48048,AZ,596,ATL,SNA,Y,0,757,2170,3212
48049,DL,2009,ATL,SNA,,0,757,2170,3212
48050,KL,3090,ATL,SNA,Y,0,757,2170,3212
48051,DL,2009,YVR,SNA,Y,0,73W,1926,3212
48052,WS,5416,YVR,SNA,,0,73W,1926,3212
48053,FL,1316,LAS,SNA,,0,73G,3262,3212
48054,WN,4547,LAS,SNA,,0,73W 73H,3262,3212
48055,AA,24,DFW,SNA,,0,738,2188,3212
48056,AS,439,DFW,SNA,Y,0,738,2188,3212
48057,US,5265,DFW,SNA,,0,738,2188,3212
48058,4O,17885,GDL,SNA,,0,320,2809,3212
48059,4O,17885,MEX,SNA,,0,320,70,3212
48060,FL,1316,MEX,SNA,,0,73G,70,3212
48061,FL,1316,SJD,SNA,,0,73G,100,3212
48062,DL,2009,MSP,SNA,,0,319 757,2341,3212
48063,UA,5209,EWR,SNA,,0,319 738 73G,334,3212
48064,F9,2468,DEN,SNA,,0,319,2888,3212
48065,FL,1316,DEN,SNA,Y,0,73W,2888,3212
48066,UA,5209,DEN,SNA,,0,73G 320 738 752,2888,3212
48067,WN,4547,DEN,SNA,,0,73W,2888,3212
48068,FL,1316,HOU,SNA,Y,0,73W,1683,3212
48069,WN,4547,HOU,SNA,,0,73W,1683,3212
48070,UA,5209,IAH,SNA,,0,738 320 319 73G,389,3212
48071,FL,1316,ISP,SNA,Y,0,73W,921,3212
48072,FL,1316,OAK,SNA,Y,0,73W,2967,3212
48073,WN,4547,OAK,SNA,,0,73W,2967,3212
48074,AA,24,PDX,SNA,Y,0,737,916,3212
48075,AS,439,PDX,SNA,,0,73G,916,3212
48076,AA,24,PHX,SNA,,0,319 320 321,2504,3212
48077,FL,1316,PHX,SNA,Y,0,73W,2504,3212
48078,US,5265,PHX,SNA,,0,319 320 321,2504,3212
48079,WN,4547,PHX,SNA,,0,73W 73H,2504,3212
48080,AA,24,SEA,SNA,Y,0,737,55,3212
48081,AS,439,SEA,SNA,,0,73G 73H,55,3212
48082,UA,5209,SFO,SNA,,0,320 319 738 73G,2977,3212
48083,WN,4547,SFO,SNA,,0,73W,2977,3212
48084,WN,4547,SJC,SNA,,0,73H 73W,2512,3212
48085,DL,2009,SLC,SNA,,0,319,2056,3212
48086,FL,1316,SMF,SNA,Y,0,73W,407,3212
48087,WN,4547,SMF,SNA,,0,73W,407,3212
48088,AA,24,ORD,SUX,Y,0,ER4 ERD,140,3012
48089,US,5265,ORD,SUX,,0,ER4,140,3012
48090,AA,24,ORD,SYR,Y,0,CR7 ER4,140,252
48091,UA,5209,ORD,SYR,Y,0,ER4 ERJ CR7 CRJ,140,252
48092,US,5265,ORD,SYR,,0,ER4 CR7,140,252
48093,9E,3976,ATL,SYR,,0,CR9,2170,252
48094,AF,137,ATL,SYR,Y,0,CR9 M88,2170,252
48095,DL,2009,ATL,SYR,,0,M88,2170,252
48096,KL,3090,ATL,SYR,Y,0,M88,2170,252
48097,B6,3029,MCO,SYR,,0,320 E90,2783,252
48098,B6,3029,JFK,SYR,,0,E90,1955,252
48099,DL,2009,JFK,SYR,,0,ERJ,1955,252
48100,AA,24,CLT,SYR,,0,CR9 319 320,2741,252
48101,US,5265,CLT,SYR,,0,319 320,2741,252
48102,DL,2009,DTW,SYR,,0,ERJ,2025,252
48103,DL,2009,LGA,SYR,,0,CR7,1646,252
48104,DL,2009,MSP,SYR,Y,0,CR9 E70,2341,252
48105,AA,24,BOS,SYR,,0,DH3,1508,252
48106,US,5265,BOS,SYR,Y,0,DH8,1508,252
48107,UA,5209,EWR,SYR,Y,0,DH2 DH3,334,252
48108,AC,330,YYZ,SYR,Y,0,BEH,3121,252
48109,AA,24,PHL,SYR,,0,DH3,2634,252
48110,US,5265,PHL,SYR,Y,0,DH8 CRJ E75 E70,2634,252
48111,UA,5209,CLE,SYR,Y,0,DH3 DH2 ERJ,1238,252
48112,AA,24,DCA,SYR,Y,0,E70 CRJ E75,3028,252
48113,US,5265,DCA,SYR,Y,0,E70 CRJ E75,3028,252
48114,UA,5209,IAD,SYR,Y,0,CRJ DH4 ERJ ER4 DH2,672,252
48115,G4,35,PIE,SYR,,0,320,3202,252
48116,AA,24,ORD,TOL,Y,0,ERD ER4,140,3005
48117,US,5265,ORD,TOL,,0,ER4,140,3005
48118,G4,35,SFB,TOL,,0,M80,1036,3005
48119,G4,35,PGD,TOL,,0,M80,1704,3005
48120,G4,35,PIE,TOL,,0,320,3202,3005
48121,AA,24,ORD,TUL,,0,738,140,3172
48122,UA,5209,ORD,TUL,Y,0,ERJ CRJ CR7,140,3172
48123,US,5265,ORD,TUL,Y,0,ER4 738,140,3172
48124,WN,4547,STL,TUL,,0,73W,1565,3172
48125,AF,137,ATL,TUL,Y,0,CR9 CR7 M88,2170,3172
48126,DL,2009,ATL,TUL,,0,M88,2170,3172
48127,KL,3090,ATL,TUL,Y,0,CR7 M88 CR9,2170,3172
48128,VS,5347,ATL,TUL,Y,0,CR7 M88 CR9,2170,3172
48129,WN,4547,LAS,TUL,,0,73W,3262,3172
48130,AA,24,DFW,TUL,,0,M83 757 M80 738,2188,3172
48131,US,5265,DFW,TUL,,0,M83 M80 757 738,2188,3172
48132,AA,24,MIA,TUL,,0,738,927,3172
48133,US,5265,MIA,TUL,,0,738,927,3172
48134,DL,2009,DTW,TUL,Y,0,CR7,2025,3172
48135,DL,2009,MSP,TUL,Y,0,CRJ,2341,3172
48136,UA,5209,EWR,TUL,Y,0,ERJ,334,3172
48137,UA,5209,DEN,TUL,Y,0,CRJ ERJ CR7,2888,3172
48138,WN,4547,DEN,TUL,,0,735 73W,2888,3172
48139,FL,1316,HOU,TUL,Y,0,73W,1683,3172
48140,WN,4547,HOU,TUL,,0,73W,1683,3172
48141,UA,5209,IAD,TUL,Y,0,ERJ CR7,672,3172
48142,UA,5209,IAH,TUL,Y,0,CRJ ERJ CR7,389,3172
48143,WN,4547,PHX,TUL,,0,73W,2504,3172
48144,DL,2009,SLC,TUL,Y,0,CR7,2056,3172
48145,WN,4547,DAL,TUL,,0,73W 735,2065,3172
48146,FL,1316,MDW,TUL,Y,0,73W,1117,3172
48147,WN,4547,MDW,TUL,,0,73W,1117,3172
48148,G4,35,SFB,TUL,,0,320,1036,3172
48149,AA,24,ORD,TUS,,0,M83 M80,140,2931
48150,US,5265,ORD,TUS,,0,M83 M80,140,2931
48151,AF,137,ATL,TUS,Y,0,M90,2170,2931
48152,AZ,596,ATL,TUS,Y,0,M90,2170,2931
48153,DL,2009,ATL,TUS,,0,M90,2170,2931
48154,KL,3090,ATL,TUS,Y,0,M90,2170,2931
48155,VS,5347,ATL,TUS,Y,0,M90,2170,2931
48156,FL,1316,LAS,TUS,Y,0,73C,3262,2931
48157,WN,4547,LAS,TUS,,0,73W 73C 733 73H,3262,2931
48158,AA,24,LAX,TUS,Y,0,CRJ,938,2931
48159,AS,439,LAX,TUS,Y,0,CRJ,938,2931
48160,UA,5209,LAX,TUS,Y,0,CRJ CR7,938,2931
48161,US,5265,LAX,TUS,,0,CRJ,938,2931
48162,WN,4547,LAX,TUS,,0,73W 73C 733 73H,938,2931
48163,AA,24,DFW,TUS,,0,M80 M83,2188,2931
48164,US,5265,DFW,TUS,,0,M80 M83,2188,2931
48165,DL,2009,MSP,TUS,,0,M90,2341,2931
48166,FL,1316,DEN,TUS,Y,0,73W 73C,2888,2931
48167,UA,5209,DEN,TUS,Y,0,CR7 CRJ ERJ,2888,2931
48168,WN,4547,DEN,TUS,,0,73W 73C,2888,2931
48169,UA,5209,IAH,TUS,Y,0,ERJ CR7,389,2931
48170,AS,439,PDX,TUS,Y,0,CR7,916,2931
48171,AA,24,PHX,TUS,Y,0,CR9 CRJ,2504,2931
48172,US,5265,PHX,TUS,Y,0,CR9 CRJ,2504,2931
48173,WN,4547,SAN,TUS,,0,73W 73C,2272,2931
48174,AS,439,SEA,TUS,,0,73J,55,2931
48175,UA,5209,SFO,TUS,Y,0,CRJ CR7,2977,2931
48176,DL,2009,SLC,TUS,Y,0,CRJ,2056,2931
48177,FL,1316,SLC,TUS,Y,0,73W,2056,2931
48178,FL,1316,MDW,TUS,Y,0,73W,1117,2931
48179,WN,4547,MDW,TUS,,0,73W 73H,1117,2931
48180,AA,24,ORD,TVC,Y,0,ERD ER4,140,705
48181,UA,5209,ORD,TVC,Y,0,ERJ CRJ,140,705
48182,US,5265,ORD,TVC,Y,0,ERD ER4,140,705
48183,DL,2009,DTW,TVC,,0,717 ERJ,2025,705
48184,DL,2009,MSP,TVC,Y,0,CRJ,2341,705
48185,AA,24,ORD,TYS,Y,0,ERD ER4,140,3260
48186,UA,5209,ORD,TYS,Y,0,ERJ,140,3260
48187,US,5265,ORD,TYS,,0,ER4,140,3260
48188,9E,3976,ATL,TYS,,0,CRJ CR9,2170,3260
48189,AF,137,ATL,TYS,Y,0,CRJ CR7 717 CR9,2170,3260
48190,AS,439,ATL,TYS,Y,0,717 CR7 CRJ CR9,2170,3260
48191,AZ,596,ATL,TYS,Y,0,CRJ,2170,3260
48192,DL,2009,ATL,TYS,,0,717,2170,3260
48193,KL,3090,ATL,TYS,Y,0,CR7 CRJ 717 CR9,2170,3260
48194,G4,35,FLL,TYS,,0,M80,3230,3260
48195,AA,24,DFW,TYS,Y,0,ERD ER4 CRJ,2188,3260
48196,US,5265,DFW,TYS,,0,ERD ER4,2188,3260
48197,AA,24,CLT,TYS,,0,CR7,2741,3260
48198,US,5265,CLT,TYS,,0,CRJ CR7,2741,3260
48199,DL,2009,DTW,TYS,Y,0,CRJ,2025,3260
48200,AA,24,LGA,TYS,Y,0,ERD,1646,3260
48201,DL,2009,LGA,TYS,Y,0,CRJ,1646,3260
48202,US,5265,LGA,TYS,,0,ERD,1646,3260
48203,DL,2009,MSP,TYS,Y,0,CR9,2341,3260
48204,UA,5209,EWR,TYS,Y,0,ERJ,334,3260
48205,AA,24,PHL,TYS,Y,0,CRJ,2634,3260
48206,US,5265,PHL,TYS,,0,CRJ,2634,3260
48207,AA,24,DCA,TYS,Y,0,CRJ,3028,3260
48208,US,5265,DCA,TYS,,0,CRJ,3028,3260
48209,F9,2468,DEN,TYS,,0,319,2888,3260
48210,UA,5209,DEN,TYS,Y,0,ERJ,2888,3260
48211,UA,5209,IAD,TYS,Y,0,ERJ,672,3260
48212,UA,5209,IAH,TYS,Y,0,ERJ,389,3260
48213,G4,35,SFB,TYS,,0,M80 320,1036,3260
48214,G4,35,PGD,TYS,,0,M80,1704,3260
48215,G4,35,PIE,TYS,,0,M80 320,3202,3260
48216,AA,24,ORD,XNA,Y,0,ER4 CR7 ERD,140,1789
48217,UA,5209,ORD,XNA,Y,0,ERJ CRJ,140,1789
48218,US,5265,ORD,XNA,,0,ER4 CR7,140,1789
48219,9E,3976,ATL,XNA,,0,CRJ,2170,1789
